Filename,Barcode,Barcode,Family,Subfamily,Genus,Species,Genus_species,Collection Date,Collection Date,Country,State or Province,County,City,Locality,Latitude,Longitude,Image Source,Notes,Brightness Mean,Brightness Median,Brightness Standard Deviation,bee_surface area,hair_surface_area,pilosity,pilosity_percentage
SEMC1083524_Cellariella_kalaharica_F_hal_65_4x.jpg,SEMC1083524,1083524,Halictidae,Nomioidinae,Cellariella,kalaharica,Cellariella_kalaharica,2/6/85,2/6/85,NA,NA,NA,NA,NA,-23.7,44.7,KU,NA,60.48859406,50,46.14117432,2730103,586152,21.47%,21.47
SEMC1118674_Fidelia_kobrowi_F_hal_65_1x.jpg,SEMC1118674,1118674,Megachilidae,Fideliinae,Fidelia,kobrowi,Fidelia_kobrowi,11/11/66,11/11/66,South Africa,Western Cape,NA,Worcester,NA,-33.7,19.5,KU,NA,117.2827759,116,67.48439789,2850450,2225781,78.09%,78.09
SEMC1118685_Fidelia_villosa_F_hal_65_2x.jpg,SEMC1118685,1118685,Megachilidae,Fideliinae,Fidelia,villosa,Fidelia_villosa,11/4/66,11/4/66,South Africa,Western Cape,NA,Clanwilliam,NA,-32.2,18.9,KU,NA,154.4450836,168,63.22105408,6299046,5597673,88.87%,88.87
SEMC1118780_Neofidelia_profuga_F_hal_65_2x.jpg,SEMC1118780,1118780,Megachilidae,Fideliinae,Neofidelia,profuga,Neofidelia_profuga,10/15/57,10/15/57,Chile,NA,NA,NA,Atacama; Cuesta Pajonales a Vallenar,-28.6,-70.8,KU,NA,99.61292267,90,67.15010834,4040605,2605793,64.49%,64.49
SEMC1118990_Microthurge_boharti_F_hal_65_3x.jpg,SEMC1118990,1118990,Megachilidae,Lithurginae,Microthurge,boharti,Microthurge_boharti,1943-01-00,1943-01-00,NA,NA,NA,NA,NA,-34.183,-58.25,KU,NA,122.896347,121,66.65873718,5467878,3766125,68.88%,68.88
SEMC1119071_Trichothurgus_aterrimus_F_hal_65_1x.jpg,SEMC1119071,1119071,Megachilidae,Lithurginae,Trichothurgus,aterrimus,Trichothurgus_aterrimus,10/1/55,10/1/55,Peru,NA,NA,Tumbre,NA,-3.56,-80.4,KU,NA,51.16948318,35,49.78264618,2866903,706338,24.64%,24.64
SEMC1119227_Trichothurgus_wagenkechti_F_hal_65_1x.jpg,SEMC1119227,1119227,Megachilidae,Lithurginae,Trichothurgus,wagenkechti,Trichothurgus_wagenkechti,3/31/56,3/31/56,Chile,Coquimbo,NA,Lomas de Penuelas,La Serena,-29.9,-71.3,KU,NA,83.45545197,48,79.79940033,3890033,1374552,35.34%,35.34
SEMC1119303_Euglossa_obrima_F_hal_65_1x.jpg,SEMC1119303,1119303,Apidae,Apinae,Euglossa,obrima,Euglossa_obrima,12/29/88,12/29/88,Mexico,San Luis Potosi,NA,El Limon,NA,19.8,-104,KU,NA,70.873,59,54.12017,2141544,757975,35.39%,35.39
SEMC1130914_Tarsalia_ancyliformis_F_hal_65_2x.jpg,SEMC1130914,1130914,Apidae,Apinae,Tarsalia,ancyliformis,Tarsalia_ancyliformis,8/4/43,8/4/43,Tajikistan,Khatlon,NA,NA,Dushanbe [Stalinabad] Botanical Garden,NA,NA,KU,NA,96.54471,90,65.221504,4390245,2563375,58.39%,58.39
SEMC1134496_Eulaema_pseudocingulata_F_hal_65_1x.jpg,SEMC1134496,1134496,Apidae,Apinae,Eulaema,pseudocingulata,Eulaema_pseudocingulata,1956-05-00,1956-05-00,Brazil,Amazonas,NA,Benjamin Constant,NA,-4.38,-70,KU,NA,44.083416,27,47.477077,6074596,971471,15.99%,15.99
SEMC1134588_Exaerete_dentata_F_hal_65_1x.jpg,SEMC1134588,1134588,Apidae,Apinae,Exaerete,dentata,Exaerete_dentata,1971-12-00,1971-12-00,Trinidad and Tobago,NA,NA,NA,Arima Valley,10.6,-61.3,KU,NA,54.665573,39,51.539932,2882891,438956,15.23%,15.23
SEMC1134599_Exaerete_frontalis_F_hal_100_Macro.jpg,SEMC1134599,1134599,Apidae,Apinae,Exaerete,frontalis,Exaerete_frontalis,1952-00-00,1952-00-00,NA,NA,NA,NA,NA,9.1833333,-79.85,KU,NA,63.891457,48,57.87705,2905002,418678,14.41%,14.41
SEMC1136394_Noteriades_bicornutus_F_hal_65_3x.jpg,SEMC1136394,1136394,Megachilidae,Megachilinae,Noteriades,bicornutus,Noteriades_bicornutus,10/26/13,10/26/13,NA,NA,NA,NA,NA,-20.15,28.58333,KU,NA,78.33042145,62,60.46569824,5289069,1648059,31.16%,31.16
SEMC1136398_Ochreriades_fasciatus_F_hal_65_2x.jpg,SEMC1136398,1136398,Megachilidae,Megachilinae,Ochreriades,fasciatus,Ochreriades_fasciatus,6/21/00,6/21/00,Syria,Suwayada,NA,Al Kafr,NA,36.6,32.6,KU,NA,54.12580109,40,46.78023911,1811840,360982,19.92%,19.92
SEMC1144575_Stenoheriades_asiaticus_F_hal_65_4x.jpg,SEMC1144575,1144575,Megachilidae,Megachilinae,Stenoheriades,asiaticus,Stenoheriades_asiaticus,5/28/96,5/28/96,NA,NA,NA,NA,NA,36.64797,33.93444,KU,NA,58.54425049,44,49.65969086,5447854,1358530,24.94%,24.94
SEMC1147337_Othinosmia_calviniae_F_hal_65_3x.jpg,SEMC1147337,1147337,Megachilidae,Megachilinae,Othinosmia,calviniae,Othinosmia_calviniae,1916-11-00,1916-11-00,South Africa,Northern Cape,NA,Calvinia,NA,-31.5,19.8,KU,NA,56.21169281,44,47.45649338,6978994,1290032,18.48%,18.48
SEMC1147354_Wainia_eremoplana_F_hal_65_2x.jpg,SEMC1147354,1147354,Megachilidae,Megachilinae,Wainia,eremoplana,Wainia_eremoplana,4/14/53,4/14/53,Israel,NA,NA,Turiebe,NA,31,34.9,KU,NA,85.89930725,76,60.96645355,6310538,2458686,38.96%,38.96
SEMC1147675_Allodape_mucronata_F_hal_65_2x.jpg,SEMC1147675,1147675,Apidae,Xylocopinae,Allodape,mucronata,Allodape_mucronata,10/19/66,10/19/66,South Africa,NA,NA,Hout Bay,NA,-34,18.4,KU,NA,60.083214,46,51.425613,4803349,1392459,28.99%,28.99
SEMC1148047_Allodape_rufogastra_F_hal_65_3x.jpg,SEMC1148047,1148047,Apidae,Xylocopinae,Allodape,rufogastra,Allodape_rufogastra,11/29/66,11/29/66,South Africa,NA,NA,Cape Town,Kirstenbosch,-33.9,18.4,KU,NA,56.711105,43,46.098164,6194473,1025862,16.56%,16.56
SEMC1162148_Allodapula_variegata_F_hal_65_3x.jpg,SEMC1162148,1162148,Apidae,Xylocopinae,Allodapula,variegata,Allodapula_variegata,1966-00-00,1966-00-00,South Africa,NA,NA,Grahamstown,NA,-33.3,26.5,KU,NA,80.32893,65,61.794804,3868323,1780778,46.03%,46.03
SEMC1162380_Allodapula_acutigera_F_hal_65_3x.jpg,SEMC1162380,1162380,Apidae,Xylocopinae,Allodapula,acutigera,Allodapula_acutigera,10/15/66,10/15/66,South Africa,NA,NA,NA,Cape Nature Reserve,NA,NA,KU,NA,55.62267,44,45.75231,4521095,788803,17.45%,17.45
SEMC1163353_Braunsapis_calidula_F_hal_65_3x.jpg,SEMC1163353,1163353,Apidae,Xylocopinae,Braunsapis,calidula,Braunsapis_calidula,6/10/67,6/10/67,Tanzania,NA,NA,Arusha,Monduli; Mto Wa Mbu; Lake Manyara,-3.39,36.7,KU,NA,62.709984,51,49.482822,3954741,982554,24.84%,24.84
SEMC1163495_Braunsapis_cupulifera_F_hal_65_4x.jpg,SEMC1163495,1163495,Apidae,Xylocopinae,Braunsapis,cupulifera,Braunsapis_cupulifera,2/5/93,2/5/93,NA,NA,NA,NA,NA,19.91689,99.2145,KU,NA,45.779694,35,40.682518,4448878,414445,9.32%,9.32
SEMC1167976_Xenostelis_polychroma_F_hal_65_4x.jpg,SEMC1167976,1167976,Megachilidae,Megachilinae,Xenostelis,polychroma,Xenostelis_polychroma,NA,NA,NA,NA,NA,NA,NA,12.51167,53.93188,KU,NA,64.05300903,45,59.03281784,5198753,1591887,30.62%,30.62
SEMC1168007_Eucondylops_reducta_F_hal_65_3x.jpg,SEMC1168007,1168007,Apidae,Xylocopinae,Eucondylops,reducta,Eucondylops_reducta,11/11/66,11/11/66,South Africa,Western Cape,NA,Worcester,NA,-33.7,19.5,KU,NA,79.87841,74,50.187378,4534821,1676987,36.98%,36.98
SEMC1168205_Exoneura_richardsoni_F_hal_65_3x.jpg,SEMC1168205,1168205,Apidae,Xylocopinae,Exoneura,richardsoni,Exoneura_richardsoni,1982-05-00,1982-05-00,Australia,Victoria,NA,NA,Dandenong Ranges,-37.8,145,KU,NA,76.05948,63,57.728233,7015717,2551764,36.37%,36.37
SEMC1169218_Macrogalea_candida_F_hal_65_2x.jpg,SEMC1169218,1169218,Apidae,Xylocopinae,Macrogalea,candida,Macrogalea_candida,5/10/67,5/10/67,Kenya,Nairobi,NA,Nairobi,NA,-1.29,36.8,KU,NA,86.46526,78,58.21199,4463943,2150064,48.17%,48.17
SEMC1174372_Macrogalea_ellioti_F_hal_65_3x.jpg,SEMC1174372,1174372,Apidae,Xylocopinae,Macrogalea,ellioti,Macrogalea_ellioti,11/14/86,11/14/86,Madagascar,Diana,NA,Antsiranana,NA,-12.3,49.3,KU,NA,77.61122,69,51.5137,4365427,1709045,39.15%,39.15
SEMC1179245_Ammobates_cinnamomeus_F_hal_65_2x.jpg,SEMC1179245,1179245,Apidae,Nomadinae,Ammobates,cinnamomeus,Ammobates_cinnamomeus,5/27/84,5/27/84,NA,NA,NA,NA,NA,30.58028,66.99611,KU,NA,119.480705,117,72.09631,5738288,4619030,80.49%,80.49
SEMC1179277_Chiasmognathus_nearchus_F_hal_65_5x.jpg,SEMC1179277,1179277,Apidae,Nomadinae,Chiasmognathus,nearchus,Chiasmognathus_nearchus,3/21/76,3/21/76,NA,NA,NA,NA,NA,23.39083,57.42444,KU,NA,62.809593,55,43.326855,1949526,332286,17.04%,17.04
SEMC1179283_Parammobatodes_craterus_F_hal_65_4x.jpg,SEMC1179283,1179283,Apidae,Nomadinae,Parammobatodes,craterus,Parammobatodes_craterus,2/18/79,2/18/79,Sri Lanka,Northern Province,NA,Ma Villu,NA,8.71,80,KU,NA,126.319405,132,62.122307,4487493,3305625,73.66%,73.66
SEMC1179290_Melanempis_scoliformis_F_hal_65_1x.jpg,SEMC1179290,1179290,Apidae,Nomadinae,Melanempis,scoliformis,Melanempis_scoliformis,11/13/86,11/13/86,Madagascar,NA,NA,Antsiranana,"Mt. D""Ambre National Park",-12.3,49.3,KU,NA,70.20798,55,59.242977,3029393,1311012,43.28%,43.28
SEMC1179369_Sphecodopsis_vespericena_F_hal_65_3x.jpg,SEMC1179369,1179369,Apidae,Nomadinae,Sphecodopsis,vespericena,Sphecodopsis_vespericena,10/1/90,10/1/90,NA,NA,NA,NA,NA,-32.1,18.47,KU,NA,81.55595,67,58.850582,6866250,2695018,39.25%,39.25
SEMC1225734_Caenoprosopis_crabronina_F_hal_65_3x.jpg,SEMC1225734,1225734,Apidae,Nomadinae,Caenoprosopis,crabronina,Caenoprosopis_crabronina,1952-01-00,1952-01-00,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,84.09728241,75,55.09286499,3172732,1388508,43.76%,43.76
SEMC1228900_Manuelia_gayi_F_hal_65_2x.jpg,SEMC1228900,1228900,Apidae,Xylocopinae,Manuelia,gayi,Manuelia_gayi,3/9/53,3/9/53,NA,NA,NA,NA,NA,-34.458,-58.511,KU,NA,81.19139099,68,62.89498138,2780432,1005903,36.18%,36.18
SEMC1232018_Nesosphecodes_cubicola_F_hal_65_3x.jpg,SEMC1232018,1232018,Halictidae,Halictinae,Nesosphecodes,cubicola,Nesosphecodes_cubicola,1963-06-00,1963-06-00,Cuba,Santiago de Cuba,NA,NA,Pico Turquino,20,-76.8,KU,NA,74.98238373,66,50.42481232,2985857,974080,32.62%,32.62
SEMC1232030_Ptilocleptis_tomentosa_F_hal_65_2x.jpg,SEMC1232030,1232030,Halictidae,Halictinae,Ptilocleptis,tomentosa,Ptilocleptis_tomentosa,1/23/65,1/23/65,Costa Rica,Alajuela,NA,Palmares,NA,10.1,-84.4,KU,NA,87.31897736,75,61.11123657,4060162,1901756,46.84%,46.84
SEMC1248357_Ammobatoides_abdominalis_F_hal_65_2x.jpg,SEMC1248357,1248357,Apidae,Nomadinae,Ammobatoides,abdominalis,Ammobatoides_abdominalis,7/10/54,7/10/54,NA,NA,NA,NA,NA,48.94228,16.96811,KU,NA,83.63920593,72,61.57707977,5226389,2508815,48.00%,48
SEMC1251098_Microsphecodes_truncaticaudus_F_hal_65_3x.jpg,SEMC1251098,1251098,Halictidae,Halictinae,Microsphecodes,truncaticaudus,Microsphecodes_truncaticaudus,9/20/76,9/20/76,Colombia,NA,NA,Cali,Valle del Cauca; Summit W,3.45,-76.5,KU,NA,83.79729462,73,55.75333023,2308305,997930,43.23%,43.23
SEMC1251147_Pseudepeolus_jorgenseni_F_hal_65_2x.jpg,SEMC1251147,1251147,Apidae,Nomadinae,Pseudepeolus,jorgenseni,Pseudepeolus_jorgenseni,1/13/84,1/13/84,Argentina,Cordoba,NA,Rio Reartes,NA,-31.9,-64.7,KU,NA,56.93486404,40,52.35767365,3680911,816798,22.19%,22.19
SEMC1251170_Pseudepeolus_singularis_F_hal_65_2x.jpg,SEMC1251170,1251170,Apidae,Nomadinae,Pseudepeolus,singularis,Pseudepeolus_singularis,NA,NA,Argentina,Rio Negro,NA,San Antonio Oeste,NA,-40.7,-65,KU,NA,82.93841553,69,59.36870193,4934099,1833112,37.15%,37.15
SEMC1251191_Rhogepeolus_bigibbosus_F_hal_65_3x.jpg,SEMC1251191,1251191,Apidae,Nomadinae,Rhogepeolus,bigibbosus,Rhogepeolus_bigibbosus,1/15/54,1/15/54,NA,NA,NA,NA,NA,-39.73748,-70.5996,KU,NA,59.34065628,47,46.9017067,6581580,1586673,24.11%,24.11
SEMC1251200_Odyneropsis_batesi_F_hal_65_2x.jpg,SEMC1251200,1251200,Apidae,Nomadinae,Odyneropsis,batesi,Odyneropsis_batesi,8/2/77,8/2/77,Panama,NA,NA,NA,Barro Colorado Island,9.15,-79.8,KU,NA,66.88174438,53,52.94223404,4929504,1311131,26.60%,26.6
SEMC1251232_Rhinepeolus_rufiventris_F_hal_65_2x.jpg,SEMC1251232,1251232,Apidae,Nomadinae,Rhinepeolus,rufiventris,Rhinepeolus_rufiventris,12/13/83,12/13/83,NA,NA,NA,NA,NA,-27.49983,-64.86042,KU,NA,101.6021194,96,61.57801437,2144432,1150217,53.64%,53.64
SEMC1251261_Thalestria_spinosa_F_hal_65_1x.jpg,SEMC1251261,1251261,Apidae,Nomadinae,Thalestria,spinosa,Thalestria_spinosa,1953-03-00,1953-03-00,Brazil,Mato Grosso,NA,Rio Caraguata,NA,-12.7,-56.9,KU,NA,58.13409042,40,54.02715302,2256923,319191,14.14%,14.14
SEMC1253830_Ctenoplectra_albolimbata_F_hal_65_4x.jpg,SEMC1253830,1253830,Apidae,Apinae,Ctenoplectra,albolimbata,Ctenoplectra_albolimbata,5/30/67,5/30/67,Kenya,NA,NA,Malindi,NA,-3.22,40.1,KU,NA,72.08852386,59,53.73806,6089929,1896819,31.15%,31.15
SEMC1253864_Ctenoplectra_antinorii_F_hal_65_3x.jpg,SEMC1253864,1253864,Apidae,Apinae,Ctenoplectra,antinorii,Ctenoplectra_antinorii,4/4/67,4/4/67,Malawi,NA,NA,Blantyre,NA,-15.8,35,KU,NA,67.62045288,52,55.75166321,6173862,1944630,31.50%,31.5
SEMC1254469_Acanthopus_palmatus_F_hal_65_1x.jpg,SEMC1254469,1254469,Apidae,Apinae,Acanthopus,palmatus,Acanthopus_palmatus,7/16/77,7/16/77,French Guiana,NA,NA,Kourou,NA,3.93,-53.1,KU,NA,45.36266327,26,50.83324051,6771812,531755,7.85%,7.85
SEMC1254472_Ctenioschelus_goryi_F_hal_65_1x.jpg,SEMC1254472,1254472,Apidae,Apinae,Ctenioschelus,goryi,Ctenioschelus_goryi,3/1/80,3/1/80,Brazil,Minas Gerais,NA,Uberaba,NA,-19.7,-47.9,KU,NA,59.89181137,44,51.50242615,2137097,423829,19.83%,19.83
SEMC1254538_Epiclopus_gayi_F_hal_65_1x.jpg,SEMC1254538,1254538,Apidae,Apinae,Epiclopus,gayi,Epiclopus_gayi,NA,NA,Chile,NA,NA,NA,NA,NA,NA,KU,NA,75.47638702,52,67.02524567,2900248,752879,25.96%,25.96
SEMC1254732_Ericrocis_pintada_F_hal_65_2x.jpg,SEMC1254732,1254732,Apidae,Apinae,Ericrocis,pintada,Ericrocis_pintada,8/14/47,8/14/47,Mexico,NA,NA,Zacatecas,NA,22.8,-103,KU,NA,63.6647644,44,59.42351913,6251904,1780570,28.48%,28.48
SEMC1254775_Hopliphora_funereus_F_hal_65_1x.jpg,SEMC1254775,1254775,Apidae,Apinae,Hopliphora,funereus,Hopliphora_funereus,7/22/77,7/22/77,French Guiana,NA,NA,Kourou,NA,5.16,-52.6,KU,NA,46.58203888,31,47.3890686,4513438,491691,10.89%,10.89
SEMC1254879_Mesonychium_garleppi_F_hal_65_1x.jpg,SEMC1254879,1254879,Apidae,Nomadinae,Mesonychium,garleppi,Mesonychium_garleppi,4/14/84,4/14/84,NA,NA,NA,NA,NA,-18.269,-69.5819,KU,NA,39.71540833,25,42.4084816,2915080,274092,9.40%,9.4
SEMC1255120_Thyreus_himalayensis_F_hal_65_2x.jpg,SEMC1255120,1255120,Apidae,Apinae,Thyreus,himalayensis,Thyreus_himalayensis,1964-05-00,1964-05-00,NA,NA,NA,NA,NA,10.3,77,KU,NA,77.20211029,50,69.47863007,4127762,1255879,30.43%,30.43
SEMC1255207_Thyreus_caeruleifrons_F_hal_65_2x.jpg,SEMC1255207,1255207,Apidae,Apinae,Thyreus,caeruleifrons,Thyreus_caeruleifrons,7/19/52,7/19/52,Australia,Queensland,NA,Tolga,NA,-17.2,145,KU,NA,77.90607452,50,72.56885529,6677440,1956771,29.30%,29.3
SEMC1255628_Coelioxoides_waltheriae_F_hal_65_2x.jpg,SEMC1255628,1255628,Apidae,Apinae,Coelioxoides,waltheriae,Coelioxoides_waltheriae,7/31/76,7/31/76,Bolivia,NA,NA,Santa Cruz,NA,-17.8,-63.2,KU,NA,70.74288177,55,57.62162399,2395151,745601,31.13%,31.13
SEMC1255689_Tetrapedia_clypeata_F_hal_65_2x.jpg,SEMC1255689,1255689,Apidae,Xylocopinae,Tetrapedia,clypeata,Tetrapedia_clypeata,1951-10-00,1951-10-00,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,65.45008087,52,53.64353561,5232389,1878361,35.90%,35.9
SEMC1257727_Austropanurgus_punctatus_F_hal_65_3x.jpg,SEMC1257727,1257727,Andrenidae,Panurginae,Austropanurgus,punctatus,Austropanurgus_punctatus,1972-10-00,1972-10-00,Chile,Coquimbo,NA,El Tofo,NA,-29.5,-71.2,KU,NA,93.62142181,80,67.87212372,2999985,1538373,51.28%,51.28
SEMC1287289_Epicharis_affinis_F_hal_65_1x.jpg,SEMC1287289,1287289,Apidae,Apinae,Epicharis,affinis,Epicharis_affinis,11/20/76,11/20/76,French Guiana,NA,NA,Kourou,NA,5.16,-52.6,KU,NA,65.42904663,45,60.78698349,4711484,1739491,36.92%,36.92
SEMC1288504_Apis_cerana(Thailand)_F_hal_65_2x.jpg,SEMC1288504,1288504,Apidae,Apinae,Apis,cerana,Apis_cerana,2/5/93,2/5/93,Thailand,Chiang Mai,NA,Chiang Mai,18 km W of Fang,18.8,99,KU,NA,78.7022934,67,57.98563766,5228097,1907151,36.48%,36.48
SEMC1289772_Apis_mellifera(Malawi)_F_hal_65_2x.jpg,SEMC1289772,1289772,Apidae,Apinae,Apis,mellifera,Apis_mellifera,4/4/67,4/4/67,Malawi,NA,NA,Blantyre,NA,-15.8,35,KU,NA,92.44676971,82,62.29257965,4697461,2413160,51.37%,51.37
SEMC1290400_Apis_dorsata(Malaysia)_F_hal_65_1x.jpg,SEMC1290400,1290400,Apidae,Apinae,Apis,dorsata,Apis_dorsata,8/12/73,8/12/73,Malaysia,Selangor,NA,Sungai Buloh,NA,3.21,102,KU,NA,67.501434,48,61.12626,2581832,768976,29.78%,29.78
SEMC1291753_Halterapis_kraussi_F_hal_65_5x.jpg,SEMC1291753,1291753,Apidae,Xylocopinae,Halterapis,kraussi,Halterapis_kraussi,1952-01-00,1952-01-00,Madagascar,NA,NA,NA,Nosy Komba,-13.5,48.3,KU,NA,59.37720871,46,46.77402496,3030318,1025431,33.84%,33.84
SEMC1292412_Arhysoceble_picta_F_hal_65_3x.jpg,SEMC1292412,1292412,Apidae,Apinae,Arhysoceble,picta,Arhysoceble_picta,NA,NA,NA,NA,NA,NA,NA,-26.82414,-65.2226,KU,NA,55.62094498,47,40.50759506,4451973,576765,12.96%,12.96
SEMC1292426_Caenonomada_bruneri_F_hal_65_2x.jpg,SEMC1292426,1292426,Apidae,Nomadinae,Caenonomada,bruneri,Caenonomada_bruneri,NA,NA,Argentina,NA,NA,Santa Fe,Tostado FCCN railway (FCCN = Central Northern Railway); El orden,-31.6,-60.7,KU,NA,82.85041046,74,55.57521057,5384826,2561294,47.57%,47.57
SEMC1292448_Caenonomada_unicalcarata_F_hal_65_2x.jpg,SEMC1292448,1292448,Apidae,Nomadinae,Caenonomada,unicalcarata,Caenonomada_unicalcarata,5/22/93,5/22/93,Brazil,Rio Grande do Norte,NA,Serra Negra do Norte,NA,-6.67,-37.4,KU,NA,83.73248291,74,57.75730133,5663022,2622782,46.31%,46.31
SEMC1292609_Chalepogenus_herbsti_F_hal_65_2x.jpg,SEMC1292609,1292609,Apidae,Apinae,Chalepogenus,herbsti,Chalepogenus_herbsti,9/15/51,9/15/51,NA,NA,NA,NA,NA,-37.79519,-72.71637,KU,NA,75.69341278,56,64.37794495,4074604,1590856,39.04%,39.04
SEMC1298958_Isepeolus_luctuosus_F_hal_65_3x.jpg,SEMC1298958,1298958,Apidae,Apinae,Isepeolus,luctuosus,Isepeolus_luctuosus,2/4/04,2/4/04,NA,NA,NA,NA,NA,-36.8203167,-73.0443667,KU,NA,83.66978455,71,61.79390335,6360291,2543636,39.99%,39.99
SEMC1299147_Isepeolus_viperinus_F_hal_65_2x.jpg,SEMC1299147,1299147,Apidae,Apinae,Isepeolus,viperinus,Isepeolus_viperinus,2/1/56,2/1/56,NA,NA,NA,NA,NA,-25.41667,-49.25,KU,NA,74.73955536,61,59.06516647,3716178,1389698,37.40%,37.4
SEMC1299192_Melectoides_politus_F_hal_65_3x.jpg,SEMC1299192,1299192,Apidae,Apinae,Melectoides,politus,Melectoides_politus,1/10/85,1/10/85,Argentina,NA,NA,Mendoza,Horcones,-32.9,-68.9,KU,NA,60.17002106,44,50.81399536,5585774,1186437,21.24%,21.24
SEMC1299205_Osirinus_lemniscatus_F_hal_65_4x.jpg,SEMC1299205,1299205,Apidae,Nomadinae,Osirinus,lemniscatus,Osirinus_lemniscatus,11/11/83,11/11/83,NA,NA,NA,NA,NA,-26.51678,-65.19367,KU,NA,70.02388,59,50.74884415,5536511,1729109,31.23%,31.23
SEMC1299281_Parepeolus_niger_F_hal_65_2x.jpg,SEMC1299281,1299281,Apidae,Nomadinae,Parepeolus,niger,Parepeolus_niger,NA,NA,NA,NA,NA,NA,NA,-26.82414,-65.2226,KU,NA,47.39580536,30,50.21631241,3573159,448994,12.57%,12.57
SEMC1299548_Lanthanomelissa_betinae_F_hal_65_3x.jpg,SEMC1299548,1299548,Apidae,Apinae,Lanthanomelissa,betinae,Lanthanomelissa_betinae,1951-10-00,1951-10-00,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,94.40874481,84,63.67024231,4542578,2518806,55.45%,55.45
SEMC1299844_Paratetrapedia_calcarata_F_hal_65_3x.jpg,SEMC1299844,1299844,Apidae,Apinae,Paratetrapedia,calcarata,Paratetrapedia_calcarata,8/15/45,8/15/45,Panama,NA,NA,Juan Mina,Canal Zone,8.54,-80.8,KU,NA,62.06341934,49,52.61277008,7732525,2919760,37.76%,37.76
SEMC1299922_Paratetrapedia_connexa_F_hal_65_2x.jpg,SEMC1299922,1299922,Apidae,Apinae,Paratetrapedia,connexa,Paratetrapedia_connexa,1946-09-00,1946-09-00,Panama,NA,NA,NA,Canal Zone; Fort Kobbe,8.95,-79.5,KU,NA,56.92148972,41,52.05268478,4004397,805038,20.10%,20.1
SEMC1299940_Alepidoscelis_hamata_F_hal_65_2x.jpg,SEMC1299940,1299940,Apidae,Xylocopinae,Alepidoscelis,hamata,Alepidoscelis_hamata,4/16/91,4/16/91,Brazil,Minas Gerais,NA,NA,"Uberlandia, 5 km SW",-18.9,-48.3,KU,NA,103.0165253,96,64.35755157,5466187,3614124,66.12%,66.12
SEMC1300318_Trigonopedia_oligotricha_F_hal_65_2x.jpg,SEMC1300318,1300318,Apidae,Apinae,Trigonopedia,oligotricha,Trigonopedia_oligotricha,11/28/55,11/28/55,NA,NA,NA,NA,NA,-22.95831,-43.27721,KU,NA,78.44644165,62,63.00619888,4625370,1896817,41.01%,41.01
SEMC1300331_Tapinotaspis_chalybaea_F_hal_65_2x.jpg,SEMC1300331,1300331,Apidae,Apinae,Tapinotaspis,chalybaea,Tapinotaspis_chalybaea,11/11/83,11/11/83,NA,NA,NA,NA,NA,-26.51678,-65.19367,KU,NA,53.01205444,35,52.77962112,6367037,1435927,22.55%,22.55
SEMC1304004_Diadasina_callura_F_hal_65_3x.jpg,SEMC1304004,1304004,Apidae,Xylocopinae,Diadasina,callura,Diadasina_callura,1959-07-00,1959-07-00,Brazil,Para,NA,Conceicao do Araguaia,NA,-8.26,-49.3,KU,NA,101.2760086,93,63.3028717,7972867,5073723,63.64%,63.64
SEMC1304056_Diadasina_distincta_F_hal_65_2x.jpg,SEMC1304056,1304056,Apidae,Xylocopinae,Diadasina,distincta,Diadasina_distincta,10/10/52,10/10/52,NA,NA,NA,NA,NA,-25.866,-58.883,KU,NA,82.31742096,71,60.86506271,4378398,1990598,45.46%,45.46
SEMC1304359_Leptometriella_separata_F_hal_65_3x.jpg,SEMC1304359,1304359,Apidae,Apinae,Leptometriella,separata,Leptometriella_separata,1954-11-00,1954-11-00,NA,NA,NA,NA,NA,-34.23417,-58.86417,KU,NA,99.50874329,92,67.13276672,6232776,3706370,59.47%,59.47
SEMC1305602_Meliphilopsis_melanandra_F_hal_65_2x.jpg,SEMC1305602,1305602,Apidae,Apinae,Meliphilopsis,melanandra,Meliphilopsis_melanandra,1993-02-00,1993-02-00,NA,NA,NA,NA,NA,-28.46386,-65.73944,KU,NA,69.80548859,55,56.90970612,3802964,1009753,26.55%,26.55
SEMC1305617_Melitoma_grisella_F_hal_65_1x.jpg,SEMC1305617,1305617,Apidae,Xylocopinae,Melitoma,grisella,Melitoma_grisella,7/7/12,7/7/12,USA,Kansas,Ness,NA,NA,38.5,-100,KU,NA,81.15758514,68,61.74756622,1994691,761895,38.20%,38.2
SEMC1305893_Melitoma_segmentaria_F_hal_65_2x.jpg,SEMC1305893,1305893,Apidae,Xylocopinae,Melitoma,segmentaria,Melitoma_segmentaria,1/16/55,1/16/55,NA,NA,NA,NA,NA,-34.549,-58.558,KU,NA,63.319664,48,53.87604141,3340888,708626,21.21%,21.21
SEMC1306222_Ptilothrix_bombiformis_F_hal_65_1x.jpg,SEMC1306222,1306222,Apidae,Xylocopinae,Ptilothrix,bombiformis,Ptilothrix_bombiformis,6/20/44,6/20/44,NA,NA,NA,NA,NA,NA,NA,KU,NA,72.14646149,57,57.7269783,3016649,1009755,33.47%,33.47
